 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3,Label
1707595533.19796,-356.63685977458954,-618.2503414750099,-2016.0753489136696,-224.27432054281235,1
1707595533.19796,0.0,0.0,0.0,0.0,1
1707595533.2445445,-318.3402842283249,-614.8993911147118,-2071.126676261425,-209.4343975186348,1
1707595533.2445445,-347.30206948518753,-614.1813303232193,-2016.3147025108335,-226.6678565144539,1
1707595533.2591348,-343.2330583333969,-644.5792371630669,-2068.4937866926193,-239.35359716415405,1
1707595533.2591348,-316.90416264533997,-627.3457781672478,-2089.3175496459007,-222.12013816833496,1
1707595533.2736974,-336.5311576128006,-601.4955896735191,-2029.9578575491903,-221.8807845711708,1
1707595533.2736974,-345.62659430503845,-630.6967285275459,-2049.8242061138153,-243.90131551027295,1
1707595533.2743726,-330.7866712808609,-640.9889332056046,-2099.370400726795,-231.93363565206528,1
1707595533.2743726,-328.39313530921936,-608.9155511856079,-2053.4145100712776,-220.68401658535004,1
1707595533.2879064,-350.41366624832153,-622.0799990296364,-2032.590747117996,-241.26842594146729,1
1707595533.2879064,-324.80283135175705,-641.706993997097,-2085.9665992856026,-234.80587881803513,1
1707595533.304098,-315.2286874651909,-620.1651702523232,-2068.254433095455,-213.0247014760971,1
1707595533.304098,-351.84978783130646,-611.3090871572495,-2017.750824093819,-226.90721011161804,1
1707595533.3189044,-340.1214615702629,-638.3560436367989,-2059.3983500003815,-227.38591730594635,1
1707595533.3189044,-320.2551130056381,-617.2929270863533,-2066.339604318142,-196.74865686893463,1
1707595533.319411,-322.8880025744438,-584.2621306777,-2009.3734481930733,-199.38154643774033,1
1707595533.319411,-333.18020725250244,-618.4896950721741,-2023.4953104257584,-222.35949176549911,1
1707595533.333663,-315.46804106235504,-632.6115573048592,-2076.8711625933647,-205.12603276968,1
1707595533.333663,-320.2551130056381,-602.2136504650116,-2032.351393520832,-193.39770650863647,1
1707595533.3344543,-338.44598639011383,-604.367832839489,-2013.681812942028,-219.48724859952927,1
1707595533.3344543,-319.7764058113098,-634.7657396793365,-2063.228007555008,-214.7001766562462,1
1707595533.3482993,-310.4416155219078,-607.479429602623,-2047.909377336502,-194.8338280916214,1
1707595533.3482993,-337.0098648071289,-598.8627001047134,-2006.5012050271032,-214.7001766562462,1
1707595533.3640232,-332.70150005817413,-640.0315188169479,-2059.3983500003815,-230.01880687475204,1
1707595533.3640232,-311.3990299105644,-616.5748662948608,-2081.1795273423195,-211.8279334902763,1
1707595533.3644967,-336.77051120996475,-609.8729655742645,-2032.112039923668,-221.16272377967832,1
1707595533.3644967,-351.84978783130646,-638.8347508311272,-2048.8667917251587,-242.7045475244522,1
1707595533.3782487,-331.7440856695175,-658.4617457985878,-2107.5084230303764,-234.56652522087097,1
1707595533.3782487,-325.76024574041367,-610.3516727685928,-2056.2867532372475,-224.9923813343048,1
1707595533.4102075,-344.908533513546,-625.4309493899345,-2041.9255374073985,-245.09808349609375,1
1707595533.4102075,-324.32412415742874,-643.8611763715744,-2088.5994888544083,-233.60911083221436,1
1707595533.410884,-319.53705221414566,-609.3942583799362,-2074.477626621723,-217.09371262788773,1
1707595533.410884,-345.14788711071014,-610.1123191714287,-2028.0430287718773,-236.0026468038559,1
1707595533.4115844,-334.13762164115906,-641.4676403999329,-2069.929908275604,-247.2522658705711,1
1707595533.4115844,-317.3828698396683,-633.8083252906799,-2083.812416911125,-214.46082305908203,1
1707595533.412364,-334.8556824326515,-609.8729655742645,-2036.899111866951,-228.58268529176712,1
1707595533.412364,-341.55758315324783,-633.0902644991875,-2053.893217265606,-250.84256982803345,1
1707595533.4229383,-320.01575940847397,-646.0153587460518,-2100.327815115452,-228.58268529176712,1
1707595533.4229383,-336.5311576128006,-618.7290486693382,-2053.6538636684418,-217.57241982221603,1
1707595533.4546592,-361.6632853150368,-634.7657396793365,-2034.2662222981453,-236.72070759534836,1
1707595533.4546592,-338.92469358444214,-651.2811378836632,-2088.8388424515724,-230.01880687475204,1
1707595533.4551327,-323.84541696310043,-621.1225846409798,-2074.238273024559,-216.1362982392311,1
1707595533.4551327,-347.78077667951584,-613.702623128891,-2021.341128051281,-231.45492845773697,1
1707595533.4558537,-347.78077667951584,-646.9727731347084,-2066.100250720978,-234.80587881803513,1
1707595533.4558537,-320.9731737971306,-629.260606944561,-2086.445306479931,-218.7691878080368,1
1707595533.4682913,-332.9408536553383,-601.7349432706833,-2027.8036751747131,-217.57241982221603,1
1707595533.4682913,-345.14788711071014,-635.2444468736649,-2044.558426976204,-236.9600611925125,1
1707595533.5002224,-314.5106266736984,-629.7393141388893,-2098.6523399353027,-230.7368676662445,1
1707595533.5002224,-328.39313530921936,-617.2929270863533,-2046.7126093506813,-214.46082305908203,1
1707595533.5012856,-354.00397020578384,-625.1915957927704,-2029.000443160534,-231.93363565206528,1
1707595533.5012856,-329.8292568922043,-640.9889332056046,-2087.881428062916,-233.8484644293785,1
1707595533.5015635,-314.5106266736984,-614.8993911147118,-2071.8447370529175,-209.4343975186348,1
1707595533.5015635,-337.4885720014572,-605.5646008253098,-2025.1707856059072,-230.01880687475204,1
1707595533.502421,-333.18020725250244,-641.9463475942612,-2070.887322664261,-244.61937630176544,1
1707595533.502421,-311.87773710489273,-623.5161206126213,-2091.9504392147064,-223.79561334848404,1
1707595533.5131445,-327.43572092056274,-596.708517730236,-2032.112039923668,-226.1891493201256,1
1707595533.5131445,-338.92469358444214,-630.6967285275459,-2039.532001435757,-238.6355363726616,1
1707595533.52806,-310.9203227162361,-635.0050932765007,-2094.8226823806763,-227.6252709031105,1
1707595533.52806,-322.16994178295135,-605.5646008253098,-2054.13257086277,-223.79561334848404,1
1707595533.5437255,-342.7543511390686,-623.037413418293,-2039.0532942414284,-245.8161442875862,1
1707595533.5437255,-331.98343926668167,-642.9037619829178,-2088.5994888544083,-234.56652522087097,1
1707595533.5443962,-312.83515149354935,-609.1549047827721,-2068.4937866926193,-212.5459942817688,1
1707595533.5443962,-328.87184250354767,-599.82011449337,-2016.554056107998,-226.42850291728973,1
1707595533.558005,-325.9995993375778,-629.0212533473969,-2062.7493003606796,-234.3271716237068,1
1707595533.558005,-313.0745050907135,-619.2077558636665,-2079.2646985650063,-206.56215435266495,1
1707595533.5736537,-337.9672791957855,-603.4104184508324,-2024.452724814415,-212.78534787893295,1
1707595533.5736537,-351.6104342341423,-633.5689716935158,-2036.420404672623,-230.97622126340863,1
1707595533.5743475,-319.2976986169815,-630.6967285275459,-2079.7434057593346,-212.0672870874405,1
1707595533.5743475,-308.7661403417587,-590.485324203968,-2036.6597582697868,-196.50930327177048,1
1707595533.5881631,-335.0950360298157,-608.1974903941154,-2017.5114704966545,-220.44466298818588,1
1707595533.5881631,-319.2976986169815,-622.3193526268005,-2068.4937866926193,-221.4020773768425,1
1707595533.6039035,-303.97906839847565,-595.7511033415794,-2057.00481402874,-195.3125352859497,1
1707595533.6039035,-337.24921840429306,-600.0594680905342,-2019.665652871132,-219.48724859952927,1
1707595533.604538,-341.0788759589195,-640.5102260112762,-2062.031239569187,-233.13040363788605,1
1707595533.604538,-323.3667097687721,-635.9625076651573,-2086.924013674259,-219.2478950023651,1
1707595533.6183677,-324.32412415742874,-601.9742968678474,-2028.0430287718773,-219.2478950023651,1
1707595533.6183677,-342.2756439447403,-631.8934965133667,-2046.9519629478457,-246.53420507907867,1
1707595533.633669,-319.2976986169815,-633.8083252906799,-2100.327815115452,-232.4123428463936,1
1707595533.633669,-316.90416264533997,-601.9742968678474,-2054.13257086277,-217.57241982221603,1
1707595533.634321,-348.25948387384415,-615.3780983090401,-2034.9842830896375,-239.83230435848236,1
1707595533.634321,-327.91442811489105,-634.5263860821724,-2082.136941730976,-234.56652522087097,1
1707595533.6485603,-311.15967631340027,-616.5748662948608,-2072.56279784441,-215.89694464206696,1
1707595533.6485603,-332.70150005817413,-614.1813303232193,-2017.9901776909828,-222.12013816833496,1
1707595533.6639917,-341.796936750412,-646.9727731347084,-2067.0576651096344,-237.4387683868408,1
1707595533.6639917,-316.90416264533997,-623.2767670154572,-2088.360135257244,-217.57241982221603,1
1707595533.6645432,-325.0421849489212,-601.0168824791908,-2031.3939791321752,-220.20530939102173,1
1707595533.6645432,-332.70150005817413,-622.7980598211288,-2046.4732557535172,-239.35359716415405,1
1707595533.6783943,-309.9629083275795,-630.2180213332176,-2093.147207200527,-221.16272377967832,1
1707595533.6783943,-316.42545545101166,-609.6336119771004,-2047.1913165450096,-208.47698312997815,1
1707595533.6938372,-348.25948387384415,-619.6864630579948,-2028.5217359662056,-227.86462450027463,1
1707595533.6938372,-331.98343926668167,-633.0902644991875,-2074.9563338160515,-220.9233701825142,1
1707595533.6947663,-309.4842011332512,-607.9581367969513,-2056.5261068344116,-198.18477845191956,1
1707595533.6947663,-337.72792559862137,-602.9317112565041,-2012.2456913590431,-213.98211586475372,1
1707595533.7082658,-329.8292568922043,-629.260606944561,-2053.1751564741135,-227.86462450027463,1
1707595533.7082658,-313.5532122850418,-625.9096565842628,-2074.238273024559,-202.014436006546,1
1707595533.7238708,-333.18020725250244,-597.9052857160568,-2022.777249634266,-204.40797197818756,1
1707595533.7238708,-340.1214615702629,-622.3193526268005,-2035.7023438811304,-226.6678565144539,1
1707595533.724414,-315.46804106235504,-635.9625076651573,-2090.7536712288857,-223.55625975131989,1
1707595533.724414,-313.79256588220596,-600.5381752848625,-2050.3029133081436,-208.71633672714233,1
1707595533.7380452,-338.685339987278,-625.1915957927704,-2027.564321577549,-239.83230435848236,1
1707595533.7380452,-340.36081516742706,-650.0843698978424,-2092.4291464090347,-244.3800227046013,1
1707595533.7536724,-318.10093063116074,-616.5748662948608,-2073.2808586359024,-214.7001766562462,1
1707595533.7536724,-339.6427543759346,-601.7349432706833,-2025.1707856059072,-233.60911083221436,1
1707595533.7543688,-337.4885720014572,-645.0579443573952,-2065.142836332321,-241.02907234430313,1
1707595533.7543688,-310.9203227162361,-622.7980598211288,-2081.1795273423195,-209.9131047129631,1
1707595533.768192,-334.13762164115906,-607.7187831997871,-2029.000443160534,-215.89694464206696,1
1707595533.768192,-343.9511191248894,-625.1915957927704,-2044.31907337904,-241.02907234430313,1
1707595533.7838783,-320.73382019996643,-634.5263860821724,-2087.881428062916,-223.31690615415573,1
1707595533.7838783,-316.1861018538475,-605.0858936309814,-2045.9945485591888,-210.1524583101273,1
1707595533.784372,-342.03629034757614,-621.6012918353081,-2030.9152719378471,-236.4813539981842,1
1707595533.784372,-335.81309682130814,-652.2385522723198,-2092.907853603363,-239.83230435848236,1
1707595533.7984543,-321.21252739429474,-616.0961591005325,-2072.802151441574,-212.0672870874405,1
1707595533.7984543,-343.7117655277252,-608.4368439912796,-2020.862420856953,-218.7691878080368,1
1707595533.8139243,-345.14788711071014,-642.1857011914253,-2058.680289208889,-228.82203888893127,1
1707595533.8139243,-312.5957978963852,-620.1651702523232,-2081.658234536648,-209.4343975186348,1
1707595533.814468,-330.06861048936844,-607.479429602623,-2022.5378960371015,-206.8015079498291,1
1707595533.814468,-345.62659430503845,-640.7495796084404,-2047.909377336502,-241.7471331357956,1
1707595533.8279707,-326.238952934742,-646.2547123432159,-2089.796256840229,-223.31690615415573,1
1707595533.8279707,-320.4944666028023,-611.5484407544136,-2047.670023739338,-212.78534787893295,1
1707595533.843682,-340.6001687645912,-616.0961591005325,-2025.8888463974,-236.72070759534836,1
1707595533.843682,-325.28153854608536,-643.6218227744102,-2086.445306479931,-237.4387683868408,1
1707595533.8443413,-314.98933386802673,-614.8993911147118,-2067.5363723039627,-206.56215435266495,1
1707595533.8443413,-329.58990329504013,-605.8039544224739,-2020.14436006546,-225.47108852863312,1
1707595533.8582056,-344.66917991638184,-649.1269555091858,-2070.1692618727684,-249.64580184221268,1
1707595533.8582056,-320.01575940847397,-631.6541429162025,-2084.5304777026176,-222.83819895982745,1
1707595533.8737152,-332.70150005817413,-612.5058551430702,-2029.4791503548624,-220.68401658535004,1
1707595533.8737152,-345.3872407078743,-630.2180213332176,-2045.9945485591888,-237.67812198400495,1
1707595533.874302,-313.31385868787766,-630.9360821247101,-2081.1795273423195,-213.98211586475372,1
1707595533.874302,-320.2551130056381,-601.0168824791908,-2044.31907337904,-207.2802151441574,1
1707595533.888301,-335.81309682130814,-611.7877943515778,-2023.01660323143,-236.0026468038559,1
1707595533.888301,-339.40340077877045,-647.2121267318726,-2079.2646985650063,-233.60911083221436,1
1707595533.903978,-313.5532122850418,-615.1387447118759,-2064.4247755408287,-209.19504392147064,1
1707595533.903978,-341.3182295560837,-607.9581367969513,-2024.2133712172508,-226.42850291728973,1
1707595533.9043908,-345.8659479022026,-640.7495796084404,-2061.552532374859,-235.28458601236343,1
1707595533.9043908,-317.8615770339966,-627.8244853615761,-2075.674394607544,-213.0247014760971,1
1707595533.918385,-342.2756439447403,-618.2503414750099,-2031.1546255350113,-216.3756518363953,1
1707595533.918385,-350.89237344264984,-640.0315188169479,-2037.3778190612793,-236.72070759534836,1
1707595533.9336262,-325.0421849489212,-643.8611763715744,-2088.5994888544083,-218.2904806137085,1
1707595533.9336262,-315.2286874651909,-596.4691641330719,-2044.797780573368,-208.9556903243065,1
1707595533.9343634,-347.78077667951584,-623.2767670154572,-2020.14436006546,-222.59884536266327,1
1707595533.9343634,-332.70150005817413,-646.0153587460518,-2076.1531018018723,-224.0349669456482,1
1707595533.96442,-314.98933386802673,-615.8568055033684,-2065.142836332321,-209.67375111579895,1
1707595533.96442,-340.1214615702629,-607.7187831997871,-2013.2031057476995,-217.8117734193802,1
1707595533.9649231,-342.2756439447403,-644.3398835659027,-2060.116410791874,-236.24200040102005,1
1707595533.9649231,-319.2976986169815,-629.4999605417252,-2096.4981575608253,-224.5136741399765,1
1707595533.978849,-333.65891444683075,-607.7187831997871,-2042.643598198891,-225.47108852863312,1
1707595533.978849,-355.2007381916046,-647.2121267318726,-2047.4306701421735,-242.7045475244522,1
1707595533.9796548,-329.1111961007118,-643.6218227744102,-2092.907853603363,-223.79561334848404,1
1707595533.9796548,-334.8556824326515,-619.2077558636665,-2053.4145100712776,-217.09371262788773,1
1707595534.0100293,-353.52526301145554,-627.1064245700836,-2036.6597582697868,-248.4490338563919,1
1707595534.0100293,-337.9672791957855,-651.2811378836632,-2088.5994888544083,-237.4387683868408,1
1707595534.010714,-323.12735617160797,-621.6012918353081,-2071.126676261425,-213.98211586475372,1
